name,height,left,top,width,label
135123.png,77,100,6,43,7
135124.png,67,52,5,35,2
135124.png,67,90,1,19,10
135124.png,67,121,11,29,5
135124.png,67,154,15,39,10
135132.png,103,28,11,66,3
135132.png,103,99,16,75,5
135132.png,103,172,12,52,3
135135.png,106,16,13,65,2
135135.png,106,80,19,52,3
135135.png,106,131,15,74,2
135137.png,95,178,21,51,3
135137.png,95,238,19,47,6
135139.png,57,11,11,32,2
135139.png,57,48,12,28,7
135139.png,57,74,15,29,6
135149.png,99,19,10,76,2
135149.png,99,105,3,73,3
135152.png,60,13,13,31,7
135152.png,60,45,13,33,7
135158.png,93,19,35,50,5
135158.png,93,67,22,43,5
135158.png,93,111,15,40,10
135161.png,57,18,18,34,1
135161.png,57,55,20,27,2
135161.png,57,85,17,30,10
135167.png,70,11,10,52,6
135167.png,70,60,10,46,3
135176.png,120,35,80,89,3
135176.png,120,126,54,78,3
135176.png,120,214,32,84,4
135184.png,53,23,11,33,7
135184.png,53,62,12,26,2
135184.png,53,97,10,41,4
135187.png,67,22,31,23,1
135187.png,67,46,22,38,3
135187.png,67,84,32,34,9
135187.png,67,120,21,17,1
135197.png,57,16,16,42,5
135197.png,57,60,12,39,5
135197.png,57,99,13,38,5
135213.png,104,38,19,51,2
135213.png,104,92,19,42,8
135213.png,104,135,19,53,5
135216.png,62,18,14,36,4
135216.png,62,55,10,35,3
135221.png,64,14,5,34,3
135221.png,64,51,8,43,1
135221.png,64,98,5,43,1
135225.png,61,65,11,32,9
135227.png,71,39,31,22,1
135227.png,71,59,31,27,1
135227.png,71,83,27,36,5
135227.png,71,117,13,48,3
135232.png,55,16,44,37,4
135232.png,55,48,17,31,7
135232.png,55,75,1,33,10
135234.png,64,25,14,34,9
135234.png,64,57,8,36,7
135236.png,38,19,13,27,2
135236.png,38,63,13,39,10
135243.png,130,20,13,69,5
135243.png,130,97,10,64,5
135243.png,130,158,18,71,4
135254.png,57,11,15,36,4
135254.png,57,45,15,32,5
135254.png,57,75,10,35,3
135261.png,44,82,13,35,4
135261.png,44,114,13,28,1
135261.png,44,141,15,26,6
135261.png,44,167,19,30,6
135262.png,72,23,23,23,1
135262.png,72,60,22,34,5
135264.png,73,11,29,28,1
135264.png,73,45,28,39,6
135264.png,73,82,23,36,7
135264.png,73,119,17,45,2
135272.png,180,69,64,57,1
135272.png,180,124,49,95,3
135275.png,62,20,1,34,9
135275.png,62,56,1,38,3
135278.png,47,11,4,19,1
135278.png,47,30,7,33,5
135283.png,80,11,8,37,3
135283.png,80,48,8,27,4
135283.png,80,73,6,35,5
135288.png,54,7,4,25,1
135288.png,54,38,2,38,6
135302.png,76,20,28,46,5
135302.png,76,66,34,52,10
135302.png,76,128,16,60,4
135303.png,54,14,6,28,1
135303.png,54,39,3,32,6
135303.png,54,70,4,27,8
135303.png,54,97,2,32,3
135311.png,94,44,27,65,2
135311.png,94,118,27,56,6
135311.png,94,176,35,76,7
135320.png,53,21,39,16,1
135320.png,53,39,31,30,5
135320.png,53,75,19,26,9
135320.png,53,104,15,32,3
135333.png,45,21,4,20,1
135333.png,45,43,4,23,10
135333.png,45,71,3,32,4
135339.png,73,15,7,41,3
135339.png,73,55,18,47,6
135339.png,73,98,13,40,5
135339.png,73,134,14,47,5
135341.png,51,48,19,29,1
135341.png,51,73,19,29,2
135341.png,51,99,17,34,2
135346.png,50,17,13,33,3
135346.png,50,52,6,25,3
135346.png,50,81,6,30,7
135364.png,71,10,11,39,7
135364.png,71,55,11,36,2
135366.png,71,15,10,42,4
135366.png,71,51,6,39,5
135366.png,71,89,4,34,10
135375.png,50,26,9,24,1
135375.png,50,45,13,35,2
135375.png,50,81,15,28,3
135375.png,50,113,18,28,5
135386.png,64,13,13,32,3
135386.png,64,44,11,22,9
135386.png,64,65,13,33,10
135412.png,49,9,17,32,7
135412.png,49,36,11,28,6
135414.png,58,16,15,20,1
135414.png,58,42,19,23,10
135414.png,58,67,14,34,10
135419.png,58,14,13,34,5
135419.png,58,48,5,37,7
135420.png,50,10,14,34,5
135420.png,50,37,13,25,7
135420.png,50,62,18,25,4
135420.png,50,88,15,27,6
135421.png,63,12,1,27,1
135421.png,63,34,6,34,2
135421.png,63,66,9,24,9
135421.png,63,88,2,24,7
135422.png,89,20,17,52,8
135422.png,89,69,25,57,10
135430.png,58,8,29,34,8
135430.png,58,52,25,29,5
135430.png,58,76,2,34,10
135435.png,69,12,15,30,1
135435.png,69,40,8,28,8
135435.png,69,72,8,36,3
135435.png,69,115,1,38,7
135440.png,49,22,17,34,2
135440.png,49,69,18,39,2
135440.png,49,121,19,34,3
135449.png,42,11,12,32,2
135449.png,42,39,7,24,10
135450.png,51,13,18,34,2
135450.png,51,68,19,36,10
135450.png,51,108,13,35,1
135466.png,52,88,29,30,3
135466.png,52,122,24,33,4
135471.png,62,20,21,38,4
135471.png,62,61,18,33,10
135474.png,46,16,18,33,3
135474.png,46,47,35,27,8
135474.png,46,71,42,28,8
135477.png,64,25,33,25,1
135477.png,64,57,16,32,4
135477.png,64,86,2,38,9
135480.png,77,15,15,39,1
135480.png,77,59,13,53,8
135480.png,77,111,15,56,8
135492.png,87,13,16,45,7
135492.png,87,56,17,32,4
135492.png,87,85,16,48,3
135499.png,48,16,5,33,3
135499.png,48,53,4,39,7
135502.png,62,17,21,39,3
135502.png,62,56,14,35,3
135504.png,84,20,16,45,7
135504.png,84,71,16,50,2
135504.png,84,121,13,49,3
135507.png,60,19,23,41,2
135507.png,60,60,21,34,10
135507.png,60,102,24,34,10
135507.png,60,137,26,28,1
135509.png,96,96,28,58,1
135509.png,96,146,18,58,9
135523.png,57,14,36,33,1
135523.png,57,49,36,29,2
135523.png,57,75,22,36,3
135526.png,53,17,6,29,9
135526.png,53,49,11,34,10
135538.png,62,15,4,36,3
135538.png,62,51,13,36,9
135541.png,73,93,19,37,2
135541.png,73,129,25,33,6
135544.png,49,24,30,32,2
135544.png,49,57,42,30,8
135544.png,49,87,53,32,10
135550.png,99,29,6,42,1
135550.png,99,75,12,38,3
135550.png,99,131,6,32,8
135559.png,59,14,12,34,3
135559.png,59,60,2,35,6
135561.png,52,15,6,34,6
135561.png,52,50,12,32,2
135561.png,52,83,13,34,8
135562.png,53,8,29,34,5
135562.png,53,41,11,29,8
135563.png,61,133,48,36,7
135571.png,81,46,17,50,1
135571.png,81,80,32,45,4
135571.png,81,122,20,40,1
135571.png,81,147,18,52,5
135572.png,109,26,1,53,2
135572.png,109,88,2,57,7
135572.png,109,142,5,39,8
135578.png,85,25,19,53,7
135578.png,85,90,25,36,8
135578.png,85,137,27,46,10
135581.png,65,16,16,38,2
135581.png,65,56,12,35,2
135582.png,71,16,22,44,2
135582.png,71,66,22,47,2
135582.png,71,115,17,40,6
135584.png,71,20,54,25,1
135584.png,71,53,27,35,5
135584.png,71,91,17,35,1
135593.png,63,11,13,32,2
135593.png,63,46,5,31,5
135593.png,63,80,1,34,5
135628.png,103,19,10,60,8
135628.png,103,74,24,62,9
135646.png,63,15,18,33,3
135646.png,63,51,21,30,6
135646.png,63,81,25,35,10
135662.png,54,39,23,34,1
135662.png,54,76,22,43,10
135662.png,54,125,18,23,6
135673.png,59,12,14,29,1
135673.png,59,37,13,38,10
135675.png,96,122,29,46,5
135675.png,96,159,40,51,5
135687.png,63,15,17,33,7
135687.png,63,45,6,16,1
135687.png,63,66,21,34,9
135690.png,70,17,14,43,5
135690.png,70,69,12,29,1
135690.png,70,95,11,31,1
135692.png,49,34,21,32,3
135692.png,49,63,19,29,2
135692.png,49,93,19,28,6
135713.png,39,13,44,31,2
135713.png,39,42,32,26,10
135713.png,39,59,13,42,3
135718.png,69,33,30,25,1
135718.png,69,55,31,39,10
135718.png,69,95,23,32,6
135720.png,40,73,1,38,6
135720.png,40,78,22,42,2
135722.png,60,10,22,23,1
135722.png,60,50,16,25,10
135722.png,60,84,13,40,5
135724.png,82,36,20,32,3
135724.png,82,77,17,24,5
135724.png,82,101,25,46,9
135738.png,80,39,30,40,1
135738.png,80,91,50,63,3
135740.png,84,28,45,35,1
135740.png,84,64,6,37,8
135750.png,66,17,20,25,1
135750.png,66,43,17,28,2
135750.png,66,74,22,25,1
135750.png,66,92,14,36,6
135752.png,48,1,9,47,2
135752.png,48,65,12,28,10
135760.png,53,29,19,39,2
135760.png,53,69,28,36,10
135760.png,53,111,29,36,9
135761.png,65,19,18,33,7
135761.png,65,51,22,38,4
135761.png,65,92,23,30,6
135776.png,47,21,17,20,1
135776.png,47,40,14,33,4
135779.png,56,3,8,35,2
135779.png,56,38,6,25,9
135782.png,60,31,26,37,6
135782.png,60,66,7,47,6
135783.png,43,19,9,15,1
135783.png,43,39,11,18,1
135783.png,43,59,11,34,5
135790.png,88,40,38,63,2
135792.png,70,26,16,41,1
135792.png,70,63,15,49,2
135792.png,70,107,16,50,3
135796.png,61,30,80,38,2
135796.png,61,66,67,38,6
135796.png,61,100,48,45,4
135797.png,65,24,16,21,1
135797.png,65,43,22,28,10
135797.png,65,70,24,36,2
135797.png,65,106,25,34,5
135805.png,54,20,1,31,9
135805.png,54,51,4,34,4
135805.png,54,86,8,31,6
135820.png,60,47,10,37,3
135820.png,60,78,8,35,10
135823.png,62,18,25,25,1
135823.png,62,47,22,31,7
135823.png,62,85,25,39,5
135831.png,59,22,12,35,2
135837.png,51,17,19,19,1
135837.png,51,41,11,27,8
135837.png,51,67,8,33,5
135841.png,49,25,15,29,4
135841.png,49,60,5,37,5
135842.png,56,28,12,32,7
135842.png,56,61,17,33,6
135847.png,46,16,13,49,9
135847.png,46,61,18,27,4
135847.png,46,86,18,40,10
135874.png,164,5,43,56,1
135874.png,164,58,41,97,4
135874.png,164,150,39,93,5
135882.png,36,11,10,31,2
135882.png,36,65,18,38,5
135882.png,36,108,27,63,6
135885.png,63,10,2,33,8
135885.png,63,43,5,35,7
135890.png,80,32,1,43,7
135890.png,80,75,3,40,9
135891.png,59,41,11,28,5
135891.png,59,71,1,38,5
135894.png,51,11,2,33,5
135894.png,51,39,5,35,4
135894.png,51,77,6,36,7
135898.png,86,21,10,34,7
135898.png,86,55,9,26,3
135898.png,86,81,14,29,10
135898.png,86,110,19,30,9
135927.png,71,18,12,26,1
135927.png,71,48,15,36,3
135927.png,71,87,12,37,10
135959.png,52,21,27,33,2
135959.png,52,57,25,35,6
135959.png,52,86,18,35,2
135963.png,75,29,60,29,1
135963.png,75,47,46,49,9
135963.png,75,89,26,56,2
135966.png,49,3,4,33,1
135966.png,49,36,2,38,5
135966.png,49,79,3,40,10
135978.png,80,64,23,51,2
135978.png,80,109,36,42,7
135978.png,80,148,58,47,9
135981.png,73,13,13,25,1
135981.png,73,43,11,38,5
135981.png,73,82,11,38,9
135984.png,77,34,13,37,3
135984.png,77,72,4,21,1
135984.png,77,97,4,20,1
135985.png,49,12,14,48,2
135985.png,49,60,22,41,6
135985.png,49,103,29,43,5
135993.png,46,11,5,32,2
135993.png,46,39,4,28,3
135993.png,46,62,5,34,8
136000.png,115,47,11,63,9
136000.png,115,112,5,59,9
136018.png,61,1,5,40,1
136018.png,61,31,1,40,5
136018.png,61,63,3,42,8
136022.png,44,10,1,35,2
136022.png,44,47,2,19,10
136022.png,44,66,1,23,4
136024.png,56,34,45,29,1
136024.png,56,61,61,32,8
136024.png,56,89,78,32,9
136025.png,57,6,4,33,6
136025.png,57,39,9,33,5
136025.png,57,83,7,31,6
136026.png,46,8,9,30,2
136026.png,46,39,3,23,8
136026.png,46,63,3,33,2
136035.png,61,27,5,34,9
136035.png,61,66,1,36,7
136054.png,56,29,35,33,2
136054.png,56,65,12,22,1
136054.png,56,85,1,28,7
136058.png,83,15,13,39,8
136058.png,83,51,1,46,2
136090.png,46,34,28,34,5
136090.png,46,70,22,31,10
136092.png,58,13,15,28,2
136092.png,58,36,9,28,2
136092.png,58,61,8,40,2
136093.png,43,7,28,34,2
136093.png,43,39,9,30,9
136093.png,43,72,1,30,10
136095.png,93,37,25,43,2
136095.png,93,75,13,50,4
136095.png,93,104,15,60,6
136096.png,82,17,8,38,2
136096.png,82,67,8,40,3
136096.png,82,120,4,41,10
136100.png,83,24,25,41,4
136100.png,83,66,15,45,4
136110.png,50,43,5,30,9
136110.png,50,70,2,37,1
136114.png,61,6,10,35,6
136114.png,61,42,7,34,9
136114.png,61,77,5,36,9
136116.png,75,30,16,67,9
136116.png,75,83,15,68,3
136116.png,75,141,9,63,6
136119.png,54,15,8,22,1
136119.png,54,40,13,29,6
136119.png,54,72,12,33,8
136119.png,54,104,14,34,10
136120.png,62,40,10,40,1
136120.png,62,81,8,49,10
136120.png,62,137,5,55,8
136125.png,54,2,10,27,6
136125.png,54,29,11,34,3
136128.png,56,28,22,19,1
136128.png,56,55,13,32,7
136131.png,55,19,6,39,9
136135.png,62,14,16,36,3
136135.png,62,51,7,33,10
136139.png,50,10,17,33,3
136139.png,50,47,16,25,8
136139.png,50,72,15,26,10
136143.png,50,48,39,46,2
136143.png,50,97,25,33,7
136143.png,50,133,21,37,6
136156.png,64,28,13,21,1
136156.png,64,46,12,35,8
136173.png,95,25,21,56,1
136173.png,95,75,28,63,5
136173.png,95,126,24,59,3
136174.png,44,7,40,32,8
136174.png,44,21,12,33,5
136176.png,58,24,27,27,10
136176.png,58,69,14,38,7
136177.png,51,16,17,21,1
136177.png,51,31,12,30,6
136177.png,51,58,14,29,9
136177.png,51,82,12,35,4
136186.png,47,13,5,29,6
136186.png,47,41,8,33,6
136188.png,51,65,13,26,2
136188.png,51,86,11,34,2
136197.png,60,17,13,27,1
136197.png,60,43,11,33,10
136197.png,60,79,4,43,8
136198.png,52,21,26,31,8
136198.png,52,54,20,32,4
136198.png,52,88,16,35,3
136214.png,52,13,25,44,2
136214.png,52,56,25,32,4
136214.png,52,80,14,23,3
136221.png,69,16,10,33,2
136221.png,69,58,13,30,10
136221.png,69,93,12,33,4
136224.png,53,18,9,35,2
136224.png,53,55,14,32,10
136224.png,53,88,13,38,3
136250.png,65,17,17,40,2
136250.png,65,55,19,41,7
136250.png,65,85,18,42,4
136252.png,43,22,27,22,1
136252.png,43,42,20,24,6
136252.png,43,61,4,36,7
136254.png,61,26,25,21,1
136254.png,61,52,32,32,5
136254.png,61,93,41,35,7
136262.png,66,13,9,25,1
136262.png,66,35,11,38,3
136262.png,66,73,7,28,10
136266.png,48,22,16,32,4
136266.png,48,50,12,27,5
136268.png,58,14,1,31,6
136268.png,58,41,1,25,2
136268.png,58,68,3,38,9
136287.png,66,9,11,43,2
136287.png,66,69,12,42,2
136287.png,66,130,6,53,5
136296.png,42,28,2,32,2
136296.png,42,56,2,28,10
136296.png,42,80,3,33,2
136297.png,72,54,26,28,1
136297.png,72,88,39,29,1
136297.png,72,124,55,41,6
136300.png,43,18,8,26,1
136300.png,43,43,8,32,4
136300.png,43,76,9,31,10
136300.png,43,107,6,31,8
136301.png,44,18,12,49,4
136301.png,44,69,47,6,1
136301.png,44,74,49,5,9
136305.png,54,14,10,21,1
136305.png,54,36,10,29,10
136305.png,54,65,9,33,10
136306.png,49,9,6,37,4
136306.png,49,45,1,37,3
136312.png,73,75,16,41,6
136319.png,56,11,11,33,3
136319.png,56,44,5,36,9
136319.png,56,79,3,31,7
136321.png,89,27,44,39,1
136321.png,89,62,33,51,8
136321.png,89,107,32,50,7
136325.png,59,33,20,19,1
136325.png,59,73,18,32,3
136325.png,59,123,20,35,9
136326.png,64,17,6,42,3
136326.png,64,55,1,31,8
136326.png,64,83,5,37,10
136331.png,44,50,18,17,1
136331.png,44,67,18,24,10
136331.png,44,88,13,45,2
136333.png,58,9,7,17,1
136333.png,58,28,13,21,2
136333.png,58,45,13,21,1
136333.png,58,58,14,34,4
136336.png,52,19,24,38,7
136336.png,52,56,26,32,8
136336.png,52,86,22,37,2
136339.png,71,19,28,35,2
136339.png,71,55,32,30,2
136339.png,71,86,38,35,10
136359.png,81,8,46,39,1
136359.png,81,48,23,21,7
136359.png,81,72,8,26,5
136360.png,62,21,16,37,8
136360.png,62,53,20,36,9
136363.png,59,17,20,37,3
136363.png,59,59,24,40,4
136363.png,59,105,26,40,2
136365.png,57,22,16,32,3
136365.png,57,52,16,34,2
136365.png,57,83,18,33,6
136376.png,73,42,13,41,2
136376.png,73,82,2,40,5
136376.png,73,119,12,49,10
136377.png,84,27,36,43,4
136377.png,84,66,17,35,6
136377.png,84,109,1,55,6
136381.png,71,17,11,38,5
136381.png,71,52,7,29,1
136381.png,71,80,5,37,9
136393.png,45,9,4,32,3
136393.png,45,46,12,29,5
136422.png,60,102,25,19,1
136422.png,60,122,26,31,9
136422.png,60,154,33,33,9
136425.png,51,7,8,30,5
136425.png,51,39,9,27,10
136425.png,51,64,7,35,3
136428.png,54,58,7,42,3
136433.png,62,12,7,35,2
136433.png,62,47,9,39,5
136433.png,62,79,13,36,3
136437.png,80,104,37,53,7
136442.png,60,11,7,19,1
136442.png,60,33,7,32,5
136449.png,56,27,22,46,8
136449.png,56,74,45,40,2
136449.png,56,121,54,35,7
136466.png,75,16,19,29,1
136466.png,75,48,11,48,2
136466.png,75,99,3,37,6
136466.png,75,132,1,53,7
136467.png,43,36,11,23,1
136467.png,43,53,11,37,10
136472.png,54,17,32,21,1
136472.png,54,42,21,33,3
136472.png,54,76,5,30,5
136474.png,78,9,21,35,2
136474.png,78,50,20,30,3
136479.png,86,14,9,45,9
136479.png,86,57,12,53,2
136483.png,67,11,4,40,2
136483.png,67,48,4,48,6
136483.png,67,95,7,43,10
136493.png,62,21,23,24,1
136493.png,62,50,10,29,2
136493.png,62,81,5,37,5
136495.png,75,15,19,36,1
136495.png,75,45,13,45,3
136504.png,64,19,17,34,1
136504.png,64,60,24,40,2
136504.png,64,114,31,37,7
136504.png,64,161,40,37,9
136511.png,62,20,5,28,8
136511.png,62,51,11,35,10
136527.png,35,5,2,31,3
136527.png,35,35,6,33,9
136530.png,89,9,1,42,1
136530.png,89,53,1,32,5
136530.png,89,85,1,29,7
136544.png,84,17,15,42,2
136544.png,84,55,13,39,5
136544.png,84,93,16,38,3
136545.png,91,30,12,50,1
136545.png,91,68,20,30,1
136545.png,91,95,14,45,10
136548.png,56,9,13,37,1
136548.png,56,42,19,33,6
136548.png,56,72,32,42,3
136550.png,51,28,7,34,5
136550.png,51,58,6,32,2
136554.png,69,42,24,59,7
136554.png,69,109,30,50,1
136554.png,69,159,34,54,10
136561.png,60,13,5,29,7
136561.png,60,42,11,33,7
136582.png,72,19,30,49,2
136582.png,72,65,24,40,3
136582.png,72,111,17,41,5
136590.png,77,26,52,33,1
136590.png,77,58,52,35,10
136590.png,77,96,33,34,7
136591.png,58,6,21,35,2
136591.png,58,42,22,33,4
136592.png,80,24,47,64,3
136592.png,80,81,32,53,2
136592.png,80,125,25,51,6
136597.png,58,16,25,37,6
136597.png,58,51,13,33,8
136597.png,58,80,3,37,6
136606.png,88,40,34,23,1
136606.png,88,61,25,39,9
136606.png,88,100,15,40,9
136607.png,62,11,14,29,4
136607.png,62,40,16,39,3
136607.png,62,76,20,34,10
136610.png,73,19,44,47,2
136610.png,73,63,21,48,2
136614.png,43,13,15,30,7
136614.png,43,47,15,28,3
136614.png,43,75,16,36,8
136617.png,93,25,21,36,1
136617.png,93,64,22,42,9
136617.png,93,111,21,39,5
136618.png,67,12,26,41,6
136618.png,67,40,20,50,2
136624.png,89,37,22,26,1
136624.png,89,59,25,44,3
136624.png,89,104,14,44,7
136631.png,51,12,13,40,1
136631.png,51,54,10,50,2
136631.png,51,118,4,30,4
136634.png,105,18,2,60,5
136634.png,105,82,27,58,10
136638.png,64,14,7,37,5
136638.png,64,54,13,41,2
136648.png,70,20,6,25,6
136648.png,70,45,11,20,1
136648.png,70,66,1,33,7
136654.png,47,7,19,29,2
136654.png,47,32,15,21,1
136654.png,47,46,7,33,4
136664.png,90,20,29,44,1
136664.png,90,65,39,61,9
136666.png,52,20,19,21,1
136666.png,52,39,13,33,5
136666.png,52,68,12,34,4
136669.png,48,15,9,25,4
136669.png,48,46,6,33,2
136675.png,89,31,2,51,3
136675.png,89,78,12,48,6
136675.png,89,128,13,49,6
136677.png,47,11,18,28,1
136677.png,47,37,27,34,2
136680.png,67,13,3,43,7
136680.png,67,65,29,39,6
136686.png,56,29,22,35,3
136686.png,56,69,23,32,8
136686.png,56,100,15,35,7
136689.png,55,30,26,34,2
136689.png,55,61,43,32,6
136689.png,55,93,66,32,10
136697.png,93,52,52,38,1
136697.png,93,83,54,40,6
136697.png,93,117,45,50,9
136699.png,47,23,17,21,1
136699.png,47,45,17,21,3
136699.png,47,68,18,21,8
136699.png,47,91,15,33,2
136706.png,47,14,35,35,4
136706.png,47,49,19,36,7
136722.png,74,22,0,41,3
136722.png,74,60,10,30,2
136722.png,74,91,8,33,6
136729.png,57,17,16,20,1
136729.png,57,38,16,35,5
136729.png,57,68,18,24,1
136735.png,58,33,18,38,1
136735.png,58,73,16,38,10
136735.png,58,114,10,40,2
136737.png,76,78,24,32,1
136737.png,76,111,7,44,6
136740.png,58,17,15,41,2
136740.png,58,59,17,39,9
136740.png,58,104,11,23,1
136744.png,49,24,20,24,3
136744.png,49,49,16,37,4
136747.png,45,3,7,26,6
136747.png,45,29,4,27,7
136747.png,45,60,8,39,9
136751.png,50,21,11,17,1
136751.png,50,38,12,30,3
136751.png,50,72,7,29,9
136751.png,50,102,13,47,7
136752.png,77,9,12,48,5
136752.png,77,57,15,27,1
136761.png,72,15,14,42,7
136761.png,72,54,12,44,9
136766.png,48,19,35,33,2
136766.png,48,62,12,29,8
136766.png,48,109,1,15,1
136770.png,97,7,2,54,3
136770.png,97,60,6,41,6
136770.png,97,92,9,49,10
136778.png,93,101,23,50,3
136779.png,51,13,7,24,1
136779.png,51,37,6,26,2
136779.png,51,62,3,33,8
136781.png,54,18,26,32,3
136781.png,54,51,11,30,9
136781.png,54,76,0,28,2
136793.png,51,17,12,32,3
136793.png,51,48,13,28,10
136793.png,51,75,12,28,5
136795.png,47,15,2,38,5
136797.png,49,44,30,20,1
136797.png,49,64,28,27,6
136797.png,49,90,18,29,3
136797.png,49,115,20,32,10
136799.png,74,16,14,45,1
136799.png,74,62,16,46,8
136799.png,74,112,25,53,10
136814.png,82,13,16,36,5
136814.png,82,53,14,38,8
136818.png,69,66,19,45,2
136818.png,69,106,12,46,9
136820.png,67,26,17,22,1
136820.png,67,41,13,36,2
136831.png,69,14,15,38,3
136831.png,69,59,18,32,8
136831.png,69,94,23,32,10
136841.png,56,13,17,34,2
136841.png,56,45,11,29,9
136841.png,56,71,12,32,4
136844.png,63,57,11,33,6
136844.png,63,100,9,34,3
136846.png,74,73,7,34,3
136846.png,74,108,17,30,2
136849.png,61,26,9,35,2
136849.png,61,68,8,18,1
136849.png,61,96,7,34,7
136865.png,62,12,8,32,2
136865.png,62,50,18,17,1
136865.png,62,70,6,29,10
136871.png,58,21,5,33,2
136871.png,58,53,10,14,1
136871.png,58,69,11,25,10
136878.png,39,27,4,35,6
136880.png,82,177,12,60,3
136880.png,82,239,20,72,10
136887.png,51,10,3,32,7
136887.png,51,41,3,31,10
136900.png,60,35,38,37,3
136900.png,60,69,29,39,7
136900.png,60,106,23,41,5
136901.png,50,19,1,30,2
136901.png,50,52,6,34,9
136901.png,50,88,12,39,10
136908.png,92,31,26,51,4
136908.png,92,80,28,46,3
136908.png,92,125,29,58,5
136914.png,63,24,17,39,2
136914.png,63,61,28,24,3
136914.png,63,85,18,32,5
136915.png,50,16,42,34,2
136915.png,50,48,26,29,8
136915.png,50,76,11,32,6
136920.png,54,9,40,29,1
136920.png,54,36,36,34,2
136920.png,54,64,26,29,7
136920.png,54,89,20,38,5
136921.png,58,16,20,32,6
136921.png,58,48,18,19,1
136921.png,58,70,19,31,2
136945.png,66,19,3,19,3
136945.png,66,47,3,36,9
136945.png,66,86,9,32,10
136946.png,57,36,19,20,1
136946.png,57,65,23,31,10
136946.png,57,137,25,21,1
136946.png,57,168,27,32,2
136948.png,55,41,5,36,7
136961.png,65,13,12,27,1
136961.png,65,43,8,47,4
136962.png,60,15,13,40,2
136962.png,60,49,14,37,2
136962.png,60,86,23,31,7
136975.png,50,18,15,35,3
136975.png,50,53,13,39,9
136975.png,50,99,15,24,1
136980.png,77,34,17,48,6
136980.png,77,88,16,34,2
136980.png,77,113,7,42,6
137000.png,71,17,13,43,6
137000.png,71,63,37,39,9
137004.png,59,0,17,27,5
137004.png,59,29,17,37,10
137004.png,59,69,23,37,6
137023.png,98,30,16,43,4
137023.png,98,80,23,43,2
137037.png,54,12,11,34,3
137037.png,54,42,8,34,8
137039.png,79,5,17,44,7
137039.png,79,52,14,31,6
137039.png,79,83,14,47,7
137039.png,79,131,14,41,9
137050.png,75,20,12,31,4
137050.png,75,55,14,36,8
137056.png,59,31,14,35,5
137056.png,59,64,11,35,3
137056.png,59,99,16,35,5
137076.png,60,6,8,37,5
137076.png,60,41,1,28,7
137076.png,60,72,2,33,4
137081.png,50,16,3,26,3
137081.png,50,46,3,34,1
137082.png,95,20,1,61,4
137082.png,95,85,14,49,8
137082.png,95,140,3,61,9
137084.png,52,23,17,32,8
137084.png,52,59,37,26,4
137084.png,52,101,69,29,2
137086.png,70,13,4,37,6
137086.png,70,52,8,29,7
137086.png,70,84,10,35,3
137091.png,47,14,20,21,1
137091.png,47,31,21,17,1
137091.png,47,43,8,34,2
137091.png,47,66,7,28,10
137092.png,77,16,80,35,1
137092.png,77,41,53,41,2
137092.png,77,75,28,48,3
137092.png,77,112,9,58,8
137096.png,67,35,47,35,9
137096.png,67,76,7,37,10
137099.png,113,25,29,62,3
137099.png,113,85,33,36,1
137099.png,113,119,35,54,6
137103.png,51,24,9,32,8
137103.png,51,58,12,30,3
137103.png,51,88,14,33,7
137104.png,54,12,7,39,2
137104.png,54,53,10,22,1
137104.png,54,73,1,39,6
137112.png,66,8,8,23,1
137112.png,66,32,5,37,5
137116.png,64,73,23,29,10
137116.png,64,116,21,32,2
